,run,lambda,mu,c,Wq,Lq
155,5,4.800000000000001,0.8333333333333334,6,4.304567478066826,20.66486848125722
156,6,4.800000000000001,0.8333333333333334,6,5.3313394679349955,25.572646967723625
157,7,4.800000000000001,0.8333333333333334,6,3.911309122954898,18.74696848602987
158,8,4.800000000000001,0.8333333333333334,6,4.007440750203627,19.25198581042279
159,9,4.800000000000001,0.8333333333333334,6,4.117938463071039,19.75768315409961
160,10,4.800000000000001,0.8333333333333334,6,3.9540938730037447,18.941137716094214
161,11,4.800000000000001,0.8333333333333334,6,3.7124434445155545,17.793955332803904
162,12,4.800000000000001,0.8333333333333334,6,4.372534716878855,20.979620303937622
163,13,4.800000000000001,0.8333333333333334,6,3.574390554754267,17.116722313713318
164,14,4.800000000000001,0.8333333333333334,6,6.871237769957441,33.14125669058721
165,15,4.800000000000001,0.8333333333333334,6,5.256983816367526,25.23099896633255
166,16,4.800000000000001,0.8333333333333334,6,4.373631551764757,20.981730124957803
167,17,4.800000000000001,0.8333333333333334,6,4.5534280992998575,21.84688942440695
168,18,4.800000000000001,0.8333333333333334,6,4.222210684305478,20.274923112520366
169,19,4.800000000000001,0.8333333333333334,6,4.500819894599165,21.621309213350433
170,20,4.800000000000001,0.8333333333333334,6,4.211976067339906,20.16967058696056
171,21,4.800000000000001,0.8333333333333334,6,4.936769805790159,23.712087463635335
172,22,4.800000000000001,0.8333333333333334,6,4.152978775366131,19.888034465830195
173,23,4.800000000000001,0.8333333333333334,6,4.0362150770318825,19.293060920560155
174,24,4.800000000000001,0.8333333333333334,6,4.166032048774876,20.014875340051095
175,25,4.800000000000001,0.8333333333333334,6,4.014309453195819,19.288436571810255
176,26,4.800000000000001,0.8333333333333334,6,4.819267166879735,23.178139751202064
177,27,4.800000000000001,0.8333333333333334,6,5.138323299853628,24.71202307754628
178,28,4.800000000000001,0.8333333333333334,6,4.9317947392386525,23.778056519870603
179,29,4.800000000000001,0.8333333333333334,6,4.845399193970176,23.320131056707318
180,0,5.6000000000000005,0.8333333333333334,7,5.024190538351588,28.239035927852367
181,1,5.6000000000000005,0.8333333333333334,7,4.557306499494314,25.573535002507796
182,2,5.6000000000000005,0.8333333333333334,7,3.4742699620445747,19.445524517848792
183,3,5.6000000000000005,0.8333333333333334,7,4.116574688466166,23.070870309430518
184,4,5.6000000000000005,0.8333333333333334,7,3.227355804962679,18.05131893117201
185,5,5.6000000000000005,0.8333333333333334,7,4.342325489536835,24.34656441337058
186,6,5.6000000000000005,0.8333333333333334,7,3.593655643714462,20.062862129022474
187,7,5.6000000000000005,0.8333333333333334,7,4.259750516653182,23.86056625291677
188,8,5.6000000000000005,0.8333333333333334,7,3.820876415411208,21.439040051627106
189,9,5.6000000000000005,0.8333333333333334,7,3.534991105037016,19.807391605141788
190,10,5.6000000000000005,0.8333333333333334,7,4.156140439386236,23.320789893525646
191,11,5.6000000000000005,0.8333333333333334,7,3.2645257198894986,18.28041364171002
192,12,5.6000000000000005,0.8333333333333334,7,3.9126459735088415,21.923729183362475
193,13,5.6000000000000005,0.8333333333333334,7,3.3540546794097463,18.772957582980247
194,14,5.6000000000000005,0.8333333333333334,7,3.952573112993142,22.209820409884728
195,15,5.6000000000000005,0.8333333333333334,7,4.578173787761465,25.661179431660337
196,16,5.6000000000000005,0.8333333333333334,7,3.4265445887586052,19.14824572584801
197,17,5.6000000000000005,0.8333333333333334,7,3.5449210529189954,19.793873911524145
198,18,5.6000000000000005,0.8333333333333334,7,3.5989903131281658,20.16123160526118
199,19,5.6000000000000005,0.8333333333333334,7,3.9802882320842876,22.34960421835484
200,20,5.6000000000000005,0.8333333333333334,7,4.319001519163007,24.207651994804365
201,21,5.6000000000000005,0.8333333333333334,7,3.603910180174495,20.149266802588475
202,22,5.6000000000000005,0.8333333333333334,7,3.42763467656773,19.189668744793753
203,23,5.6000000000000005,0.8333333333333334,7,3.750309865664508,20.93388817318742
204,24,5.6000000000000005,0.8333333333333334,7,4.288521098119487,24.008170352335977
205,25,5.6000000000000005,0.8333333333333334,7,3.848016673199875,21.58076095153646
206,26,5.6000000000000005,0.8333333333333334,7,4.104907547778549,23.02795665598003
207,27,5.6000000000000005,0.8333333333333334,7,3.8957174076085224,21.789149977775747
208,28,5.6000000000000005,0.8333333333333334,7,4.132224410678003,23.192947074646572
209,29,5.6000000000000005,0.8333333333333334,7,3.4318367116475463,19.22474162739784
210,0,6.4,0.8333333333333334,8,3.1749115115413624,20.324519267530846
211,1,6.4,0.8333333333333334,8,3.052748389160092,19.503704097726896
212,2,6.4,0.8333333333333334,8,2.8616694082454366,18.323819271557742
213,3,6.4,0.8333333333333334,8,3.782309308459806,24.20300016292584
214,4,6.4,0.8333333333333334,8,3.4368903693024566,21.9743084785931
215,5,6.4,0.8333333333333334,8,2.9847259749128146,19.09691987425909
216,6,6.4,0.8333333333333334,8,2.9198094265514984,18.64304990043286
217,7,6.4,0.8333333333333334,8,3.889420049697407,24.867862760151787
218,8,6.4,0.8333333333333334,8,5.156099469289205,33.08283097342296
219,9,6.4,0.8333333333333334,8,3.6015628201344265,23.064768456422414
220,10,6.4,0.8333333333333334,8,3.0715207146715207,19.674635277127564
221,11,6.4,0.8333333333333334,8,2.935133535765878,18.795028975163465
222,12,6.4,0.8333333333333334,8,3.175482054995055,20.325752556895182
223,13,6.4,0.8333333333333334,8,3.0546618273971076,19.55288658244631
224,14,6.4,0.8333333333333334,8,3.7495328630822558,24.08525681813427
225,15,6.4,0.8333333333333334,8,3.3740574958276914,21.60631702373134
226,16,6.4,0.8333333333333334,8,3.323459144987094,21.22234718541193
227,17,6.4,0.8333333333333334,8,3.0999337475874964,19.805896800521694
228,18,6.4,0.8333333333333334,8,3.154157926422942,20.17771600375428
229,19,6.4,0.8333333333333334,8,3.5095691979690864,22.49790298582454
230,20,6.4,0.8333333333333334,8,3.062112172375939,19.58261326959015
231,21,6.4,0.8333333333333334,8,3.8692776198538734,24.80957923863182
232,22,6.4,0.8333333333333334,8,3.180480378122802,20.363423585668944
233,23,6.4,0.8333333333333334,8,3.353812424759246,21.420605295581282
234,24,6.4,0.8333333333333334,8,3.204499752087238,20.505696363962
235,25,6.4,0.8333333333333334,8,2.9077130535892675,18.572865974655684
236,26,6.4,0.8333333333333334,8,3.4252815214178414,21.92358496117795
237,27,6.4,0.8333333333333334,8,3.697330423781862,23.64786556731121
238,28,6.4,0.8333333333333334,8,2.9002129839151634,18.5794962496181
239,29,6.4,0.8333333333333334,8,3.499998160542744,22.452068200103152
240,0,7.2,0.8333333333333334,9,2.5052221914734574,18.02891292607968
241,1,7.2,0.8333333333333334,9,2.692447448255985,19.36834446560717
242,2,7.2,0.8333333333333334,9,2.800907813059977,20.177728929287145
243,3,7.2,0.8333333333333334,9,2.7826036609416325,20.00995988904098
244,4,7.2,0.8333333333333334,9,2.8120742256128732,20.209100522018716
245,5,7.2,0.8333333333333334,9,2.906491846257824,20.92959768555686
246,6,7.2,0.8333333333333334,9,3.239406930421341,23.3174204442336
247,7,7.2,0.8333333333333334,9,2.796916108566508,20.138356138076528
248,8,7.2,0.8333333333333334,9,2.640244485918397,19.01881528459292
249,9,7.2,0.8333333333333334,9,3.135217971443471,22.60370348702393
250,10,7.2,0.8333333333333334,9,2.797013746003203,20.1515889955535
251,11,7.2,0.8333333333333334,9,2.7182815903705917,19.574859795258888
252,12,7.2,0.8333333333333334,9,3.1313019891344718,22.55728714527631
253,13,7.2,0.8333333333333334,9,2.9447260584065185,21.280709974257782
254,14,7.2,0.8333333333333334,9,2.764481948661143,19.943433869722746
255,15,7.2,0.8333333333333334,9,3.222322385203286,23.194680592857086
256,16,7.2,0.8333333333333334,9,2.8838179731266296,20.743562435508036
257,17,7.2,0.8333333333333334,9,2.8832515127435703,20.75026246533782
258,18,7.2,0.8333333333333334,9,2.9195737724253212,21.027295832286274
259,19,7.2,0.8333333333333334,9,2.7039826376688763,19.46359322480775
260,20,7.2,0.8333333333333334,9,3.0129671843585593,21.683179898298775
261,21,7.2,0.8333333333333334,9,2.7337808888719173,19.684423500333633
262,22,7.2,0.8333333333333334,9,2.8894042071560495,20.77937544011438
263,23,7.2,0.8333333333333334,9,2.8330549638099782,20.394539412376705
264,24,7.2,0.8333333333333334,9,2.9290028629908065,21.091633287082818
265,25,7.2,0.8333333333333334,9,3.4722291349837415,25.040263138318622
266,26,7.2,0.8333333333333334,9,3.1451305378172263,22.653626297488614
267,27,7.2,0.8333333333333334,9,2.644748657804774,19.031416827132173
268,28,7.2,0.8333333333333334,9,2.676132515591409,19.270894333634875
269,29,7.2,0.8333333333333334,9,2.8435842263658797,20.541758640470594
